Domain File,Init File,Program File,Parse Domain (s),Parse Golog(s),Domain2DFA (s),Golog2TS (s),Game Construction (s),Game Resolution (s),Total (s),Algorithm
/home/matteo/syft4golog/benchmarks/tireworld_carry/domain.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/p9.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/prog_3_9.golog,0.067,0,0.003,0.435,0,0.003,0.508,Compositional
/home/matteo/syft4golog/benchmarks/tireworld_carry/domain.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/p9.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/prog_3_9.golog,0.079,0,0.005,0.02,0,0.006,0.11,LDLf
/home/matteo/syft4golog/benchmarks/tireworld_carry/domain.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/p10.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/prog_1_10.golog,0.066,0,0.003,0.531,0,0.01,0.61,Compositional
/home/matteo/syft4golog/benchmarks/tireworld_carry/domain.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/p10.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/prog_1_10.golog,0.068,0,0.004,0.012,0,0.019,0.103,LDLf
/home/matteo/syft4golog/benchmarks/tireworld_carry/domain.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/p10.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/prog_2_10.golog,0.072,0,0.003,16.71,0,0.009,16.794,Compositional
/home/matteo/syft4golog/benchmarks/tireworld_carry/domain.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/p10.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/prog_2_10.golog,0.066,0,0.003,0.314,0,0.018,0.401,LDLf
/home/matteo/syft4golog/benchmarks/tireworld_carry/domain.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/p10.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/prog_3_10.golog,0.062,0,0.003,0.686,0,0.003,0.754,Compositional
/home/matteo/syft4golog/benchmarks/tireworld_carry/domain.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/p10.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/prog_3_10.golog,0.066,0,0.003,0.027,0,0.003,0.099,LDLf
/home/matteo/syft4golog/benchmarks/tireworld_carry/domain.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/p11.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/prog_1_11.golog,0.068,0,0.007,0.823,0,0.018,0.916,Compositional
/home/matteo/syft4golog/benchmarks/tireworld_carry/domain.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/p11.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/prog_1_11.golog,0.072,0,0.005,0.015,0,0.018,0.11,LDLf
/home/matteo/syft4golog/benchmarks/tireworld_carry/domain.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/p11.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/prog_2_11.golog,0.08,0,0.006,26.221,0,0.017,26.324,Compositional
/home/matteo/syft4golog/benchmarks/tireworld_carry/domain.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/p11.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/prog_2_11.golog,0.073,0,0.007,0.396,0,0.017,0.493,LDLf
/home/matteo/syft4golog/benchmarks/tireworld_carry/domain.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/p11.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/prog_3_11.golog,0.07,0,0.005,1.103,0,0.005,1.183,Compositional
/home/matteo/syft4golog/benchmarks/tireworld_carry/domain.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/p11.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/prog_3_11.golog,0.068,0,0.006,0.03,0,0.008,0.112,LDLf
/home/matteo/syft4golog/benchmarks/tireworld_carry/domain.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/p12.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/prog_1_12.golog,0.071,0,0.005,1.085,0,0.016,1.177,Compositional
/home/matteo/syft4golog/benchmarks/tireworld_carry/domain.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/p12.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/prog_1_12.golog,0.069,0,0.004,0.015,0,0.027,0.115,LDLf
/home/matteo/syft4golog/benchmarks/tireworld_carry/domain.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/p12.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/prog_2_12.golog,0.074,0,0.005,37.429,0,0.023,37.531,Compositional
/home/matteo/syft4golog/benchmarks/tireworld_carry/domain.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/p12.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/prog_2_12.golog,0.069,0,0.004,0.494,0,0.022,0.589,LDLf
